id,test_score
1,7.50122947620542
2,7.35851832283602
3,5.31975929921556
4,6.57125650588617
5,6.41826621355499
6,8.24084449788245
7,5.90215177079078
8,7.40677939378138
9,2.84192557116873
10,3.57372508618883
11,3.71846744255134
12,4.8291458433037
13,5.08234679473606
14,3.98085245010217
15,3.2439225190446
16,0.583759392177466
17,6.4431284191643
18,0.091197203642075
19,-4.69324207156673
20,-14.6424662034162
21,-10.7309866297051
22,-17.5283876559056
23,-4.9072724312582
24,-4.93019411248849
25,0.283301572928714
26,-4.0830928713436
27,-16.5964694215997
28,-14.5524649738703
29,-7.69011646500578
30,-5.33134562127348
31,-2.89504079293191
32,-3.1431042301997
33,-7.23557051830168
34,-8.68897517897258
35,-7.33177931591534
36,-11.1273751082683
37,-16.8676916263157
38,-2.30854887400537
39,-9.60229865310511
40,-9.87593765089249
41,-8.1221648137337
42,-6.9630261879638
43,-15.77158617844
44,-1.50640848362405
45,-4.94606055925442
46,-12.9889490378379
47,-14.9477615852318
48,-11.6153447678346
49,7.62199954456613
50,-8.42382390828858
51,-14.5342191708154
52,-6.82084175350385
53,-4.43862533706358
54,-7.89576728679024
55,-2.46328930863582
56,-11.6724467280477
57,-12.2004906102114
58,2.59100890117275
59,-8.45073555113593
60,6.590046439729
61,0.34355263325509
62,-7.76315680114147
63,-5.95566362599014
64,-10.7464345011194
65,-6.61728684635718
66,-8.76255823782035
67,-9.25178058827014
68,-5.13076451057857
69,-1.45700658851654
70,-0.222581712159837
71,-12.3606506514933
72,-16.9773438756721
73,-8.45365103061691
74,-13.1276024676844
75,-14.6522786069671
76,-9.05785176273828
77,-4.30780268330428
78,-17.6998715742261
79,-4.05748781992071
80,2.53827861331163
81,-7.18346025502706
82,4.17163236081981
83,-5.56691675616093
84,-9.41521769953446
85,-11.1855045462434
86,0.426558925677483
87,-9.81082911057957
88,-0.243102069861724
89,1.97458429248946
90,1.3112820615293
91,-13.4435850086976
92,3.07715433248043
93,-8.57667003037363
94,3.30221398414599
95,-7.38423335487859
96,-17.9642628370085
97,5.11865442765968
98,6.19009654189369
99,7.44106734946012
100,8.13244051521338
101,-9.5019283983972
102,7.1151921393941
103,8.10388371971912
104,5.91375792451843
105,4.41471893358743
106,2.52173116108374
107,7.56371063266271
108,3.08754374802658
109,2.31811369105191
110,3.85340725727153
111,8.17223639117707
112,6.36768622477501
